id,customer_id,customer_name,customer_type,contact_person,contact_phone,address,warehouse_code,warehouse_name,delivery_type,default_region,status,created_at,updated_at
330,HZ2025102800002,山东烹喜食品有限公司,普通客户,崔勇,,山东省潍坊市诸城市昌城镇杨家道口村村东,,,零担整车运输,山东省,ACTIVE,2025-10-28 15:59:58,2026-05-13 17:24:36.909732
331,HZ2025102800001,大连奋均智慧餐饮管理有限公司,普通客户,姜亮,,辽宁省大连市甘井子区华润凯旋门二期12号楼2604,,,仓配一体,辽宁省,ACTIVE,2025-10-28 10:21:35,2026-05-13 17:24:36.909732
332,HZ2025102700007,广东甜心皮皮投资控股有限公司,普通客户,,,江苏省苏州市吴中区经济开发区越溪街道吴中大道1431号苏州（太湖）软件产业园智慧谷园区101室10号（八马茶叶旁,,,仓配一体,江苏省,ACTIVE,2025-10-27 18:31:23,2026-05-13 17:24:36.909732
333,HZ2025102700006,博兴新旺食品有限公司,普通客户,张秀梅,13020546671,山东省滨州市博兴县寨卞村湖滨工业园,,,仓配一体,山东省,ACTIVE,2025-10-27 17:48:04,2026-05-13 17:24:36.909732
334,HZ2025102700004,ZJH的测试货主,普通客户,张测试,18695815385,河南省郑州市中原区雪兰路与杜兰街交叉口西南100米,,,仓配一体,河南省,ACTIVE,2025-10-27 15:33:21,2026-05-13 17:24:36.909732
335,HZ2025102700001,重庆莎公主食品有限公司,普通客户,,,重庆市重庆城区合川区五尊片区重庆莎公主食品办公区,,,零担整车运输,重庆市,ACTIVE,2025-10-27 13:55:28,2026-05-13 17:24:36.909732
336,HZ2025102500001,北京三合景天网络科技有限公司,普通客户,,,北京市北京城区朝阳区吉庆里6号楼16层1802C,,,仓配一体,北京市,ACTIVE,2025-10-25 10:49:39,2026-05-13 17:24:36.909732
337,HZ2025102300001,湖南佳惠诚德供应链有限公司,普通客户,廖德,13908467798,湖南省长沙市雨花区万家丽南路与环保东路交汇处云冷1号南门,,,零担整车运输,湖南省,ACTIVE,2025-10-23 16:50:10,2026-05-13 17:24:36.909732
338,HZ2025102200002,广州豪友料科技有限公司,SVIP,祝龙飞,,广东省广州市番禺区广州市首秀餐饮管理有限公司,,,仓配一体,广东省,ACTIVE,2025-10-22 11:45:36,2026-05-13 17:24:36.909732
339,HZ2025102100004,南京叁个黔供应链管理有限公司,普通客户,,13912990340,江苏省南京市雨花台区江南路2号伯乐传媒大厦 401 室,,,仓配一体,江苏省,ACTIVE,2025-10-21 16:08:50,2026-05-13 17:24:36.909732
340,HZ2025102000001,河北喜米禾餐饮管理有限公司,普通客户,刘晓玲,13273664886,河北省邢台市南和区和阳大街朗逸电竞3楼番柒柒餐饮,,,仓配一体,河北省,ACTIVE,2025-10-20 14:10:26,2026-05-13 17:24:36.909732
341,HZ2025101700001,深圳市茉莉奶白供应链管理有限公司,SVIP,郭临峰,,广东省深圳市宝安区深圳市宝安区新安街道宝壹创意园C栋3楼301室,,,零担整车运输,广东省,ACTIVE,2025-10-17 10:40:56,2026-05-13 17:24:36.909732
342,HZ2025101600003,（我的小板凳供应商）濮阳市华龙区佳兴堂毛肚火锅店,普通客户,魏世方,,河南省濮阳市濮阳县五星乡021县道,,,仓配一体,河南省,ACTIVE,2025-10-16 12:45:56,2026-05-13 17:24:36.909732
343,HZ2025101600002,（我的小板凳供应商）项城市奋斗青年火锅餐饮店,普通客户,张文豪,,河南省周口市项城市河南省周口市项城市正泰路迎泰社区东侧,,,仓配一体,河南省,ACTIVE,2025-10-16 12:44:15,2026-05-13 17:24:36.909732
344,HZ2025101500002,河南立万餐饮管理有限公司,普通客户,柳云飞,18703847854,河南省郑州市金水区农业路68-7号郑州时代国际广场2205室,,,仓配一体,河南省,ACTIVE,2025-10-15 10:41:37,2026-05-13 17:24:36.909732
345,HZ2025101500001,沈阳盛京相思食品有限公司,普通客户,,,辽宁省沈阳市沈北新区蒲文路17-14号（2门）相思食品,,,仓配一体,辽宁省,ACTIVE,2025-10-15 09:30:03,2026-05-13 17:24:36.909732
346,HZ2025101300001,四川怡味农业科技发展有限公司,普通客户,,,四川省眉山市东坡区崇礼镇泡菜园区顺江大道25号厂房(栋)1层#号,,,零担整车运输,四川省,ACTIVE,2025-10-13 11:42:17,2026-05-13 17:24:36.909732
347,HZ2025101100002,河南厨匠博餐饮管理有限公司,普通客户,张文菠,13938880335,河南省洛阳市涧西区区湖南卢1号元 6-3-101,,,仓配一体,河南省,ACTIVE,2025-10-11 18:00:26,2026-05-13 17:24:36.909732
348,HZ2025101100001,河南鸭哥商贸有限公司,普通客户,刘海珍,15038356546,河南省郑州市中牟县万邦物流园D33区4-5号,,,仓配一体,河南省,ACTIVE,2025-10-11 13:12:47,2026-05-13 17:24:36.909732
349,HZ2025101000002,广东省袁小饺品牌运营管理有限公司,普通客户,刘亮亮,,广东省佛山市南海区里水镇里水大道中163号柏悦华府首层107号商铺二楼,,,仓配一体,广东省,ACTIVE,2025-10-10 13:51:21,2026-05-13 17:24:36.909732
350,HZ2025101000001,黑龙江丸福吉餐饮管理有限公司,普通客户,吴振宇,,黑龙江省哈尔滨市南岗区经开区南岗集中区汉水路389号金桂园小区杜鹃阁2单元16层1号,,,仓配一体,黑龙江省,ACTIVE,2025-10-10 09:48:07,2026-05-13 17:24:36.909732
351,HZ2025100900001,晋中笼多鲜食品有限公司,普通客户,庞晋中,13633548496,山西省晋中市榆次区山西综改示范区晋中开发区大学城产业园区北方功能食品产业园区4区2号楼20401室,,,仓配一体,山西省,ACTIVE,2025-10-09 14:31:24,2026-05-13 17:24:36.909732
838,HZ2021102800001,福州市虾点餐饮管理有限公司,普通客户,林秉柱,,福建省福州市福清市福清万达广场A1座1212,,,仓配一体,福建省,ACTIVE,2021-10-28 09:38:22,2026-05-13 17:24:36.909732
352,HZ2025100800002,成都光合食品有限公司（样品）,VIP,岳皓男,,四川省成都市都江堰市堰华路615号1号楼四层及二层2号、2号楼三层、3号楼三层及二层2号,,,仓配一体,四川省,ACTIVE,2025-10-08 15:29:20,2026-05-13 17:24:36.909732
580,HZ2024122300003,山东犇滕供应链科技有限公司,普通客户,赵世强,,黑龙江省佳木斯市向阳区红旗街9号,,,仓配一体,黑龙江省,ACTIVE,2024-12-23 17:12:00,2026-05-13 17:24:36.909732
353,HZ2025100800001,深圳市华膳汇通供应链有限公司,普通客户,袁涛,18515687778,广东省深圳市宝安区西乡街道渔业社区宝源路1084号财富港D座财富港国际中心1902E,,,仓配一体,广东省,ACTIVE,2025-10-08 09:17:11,2026-05-13 17:24:36.909732
354,HZ2025100100001,河南苗发食品有限公司,普通客户,韦文明,18037327766,河南省郑州市中原区高新技术产业开发区高新数算产业园6号楼,,,零担整车运输,河南省,ACTIVE,2025-10-01 11:28:59,2026-05-13 17:24:36.909732
355,HZ2025093000002,潍坊叙柴餐饮服务有限公司,普通客户,刘传杰,15621699998,山东省潍坊市奎文区东关街道胜利东街5051号阳光100城市广场三期14号楼101室,,,仓配一体,山东省,ACTIVE,2025-09-30 15:09:52,2026-05-13 17:24:36.909732
356,HZ2025093000001,一米八食品科技(浙江)有限公司,普通客户,俞艇,18737657156,浙江省杭州市西湖区灵隐街道玉古路172号灵隐人工智能产业基地6层666室,,,仓配一体,浙江省,ACTIVE,2025-09-30 10:05:56,2026-05-13 17:24:36.909732
357,HZ2025092900003,上海群汐商贸有限公司,SVIP,,,上海市上海城区闵行区新龙路1333弄17栋35号2层202室,,,仓配一体,上海市,ACTIVE,2025-09-29 17:13:25,2026-05-13 17:24:36.909732
358,HZ2025092900001,富都央厨（成都）食品有限公司,普通客户,谢雨岑,,四川省成都市双流区天府新区永兴街道南新村3组669号,,,零担整车运输,四川省,ACTIVE,2025-09-29 10:18:54,2026-05-13 17:24:36.909732
359,HZ2025092700003,山东禾星源食品有限公司,普通客户,,18603934969,山东省聊城市阳谷县经济开发区东部集中区阳缆路与国道341交叉口南50米路西,,,零担整车运输,山东省,ACTIVE,2025-09-27 10:40:06,2026-05-13 17:24:36.909732
360,HZ2025092700002,上海高可见喜餐饮管理有限公司,普通客户,高可,,上海市上海城区青浦区上海市青浦区创达路333号B幢279室,,,仓配一体,上海市,ACTIVE,2025-09-27 09:45:28,2026-05-13 17:24:36.909732
361,HZ2025092600003,成都薯创未来品牌管理有限公司,普通客户,,,"四川省成都市青羊区金沙万瑞中心B
甲方
座19楼",,,仓配一体,四川省,ACTIVE,2025-09-26 13:37:16,2026-05-13 17:24:36.909732
362,HZ2025092600002,商丘好久不见餐饮服务有限公司,普通客户,绍帅,18736668813,河南省商丘市睢阳区中州路附近商丘建业总部港,,,仓配一体,河南省,ACTIVE,2025-09-26 11:13:24,2026-05-13 17:24:36.909732
363,HZ2025092500001,云南鱼大鲜食品有限公司,普通客户,刘磊,,云南省昆明市呈贡区斗南街道办事处斗南花卉市场花花世界3号馆5楼508,,,零担整车运输,云南省,ACTIVE,2025-09-25 09:36:15,2026-05-13 17:24:36.909732
364,HZ2025092400004,重庆西西弗贸易有限公司,普通客户,魏琮燕,13648390539,重庆市重庆城区渝中区嘉金路1号2-6,,,仓配一体,重庆市,ACTIVE,2025-09-24 11:42:53,2026-05-13 17:24:36.909732
365,HZ2025092400003,济南未来智慧供应链有限公司,VIP,,13061885983,山东省济南市历城区二环东路2828号三箭孔子文化大厦3层东厅,,,仓配一体,山东省,ACTIVE,2025-09-24 11:23:20,2026-05-13 17:24:36.909732
366,HZ2025092400002,安徽老渔夫水产品有限公司,普通客户,方玉涛,15955177817,安徽省合肥市长丰县双墩路风亭路交叉口苏宁长丰物流园A-3库1号,,,仓配一体,安徽省,ACTIVE,2025-09-24 09:21:27,2026-05-13 17:24:36.909732
367,HZ2025092400001,郑州市张屯屯餐饮管理有限公司,普通客户,张腾,15038306898,河南省郑州市金水区红专路与东二街交叉口向北200米院内钢架梯3楼,,,仓配一体,河南省,ACTIVE,2025-09-24 09:04:11,2026-05-13 17:24:36.909732
368,HZ2025092200004,杭州云见山供应链服务有限公司,普通客户,王娟,19357313757,浙江省杭州市钱塘区下沙街道晓城天地商业中心1幢1203 室,,,仓配一体,浙江省,ACTIVE,2025-09-22 16:53:24,2026-05-13 17:24:36.909732
369,HZ2025092200003,漯河甜城乐焙食品有限公司,普通客户,仝聚磊,,河南省漯河市临颍县临颖大道与经一路交叉口西200米联发公司院内1号厂房2楼,,,零担整车运输,河南省,ACTIVE,2025-09-22 16:13:11,2026-05-13 17:24:36.909732
370,HZ2025092200002,福建恒冰物流有限公司,普通客户,陈其方,18025606076,福建省南平市光泽县鸾凤乡十里铺村十里铺109号,,,零担整车运输（整合）,福建省,ACTIVE,2025-09-22 14:04:24,2026-05-13 17:24:36.909732
371,HZ2025092200001,cs123,普通客户,,,北京市北京城区朝阳区黑庄户乡半壁店村西小区,,,仓储,北京市,ACTIVE,2025-09-22 13:38:08,2026-05-13 17:24:36.909732
372,HZ2025092100001,皇金冷链（散单客户）,普通客户,,,河北省石家庄市藁城区石家庄经济技术开发区北外环路与塔中大街交叉口东北角,,,仓配一体,河北省,ACTIVE,2025-09-21 10:25:57,2026-05-13 17:24:36.909732
373,HZ2025091800002,中天新地（天津）国际贸易有限公司,普通客户,滕继伟,18589097130,天津市天津城区河东区大王庄街道十四经路3号二次方城市G栋左侧二楼中天新地,,,仓配一体,天津市,ACTIVE,2025-09-18 11:49:39,2026-05-13 17:24:36.909732
374,HZ2025091800001,武汉亿链贸易有限公司,普通客户,18672751868,15538808556,湖北省武汉市汉阳区二环线与龙阳大道交口人信大厦1706室,,,仓配一体,湖北省,ACTIVE,2025-09-18 10:10:26,2026-05-13 17:24:36.909732
375,HZ2025091600002,武汉壹品通达供应链管理有限公司,普通客户,,,湖北省武汉市东西湖区武汉市东西湖区新城十七路16号,,,零担整车运输,湖北省,ACTIVE,2025-09-16 17:38:05,2026-05-13 17:24:36.909732
376,HZ2025091500012,贵港新食记食品有限公司,普通客户,杨鑫才,18074871224,广西壮族自治区贵港市港北区白沟井G324号新食记食品有限公司,,,仓配一体,广西壮族自治区,ACTIVE,2025-09-15 15:51:40,2026-05-13 17:24:36.909732
377,HZ2025091500010,成都琦锋餐饮管理有限公司,普通客户,,,四川省成都市金牛区二环路北四段89号2栋17层1号附哦号,,,仓配一体,四川省,ACTIVE,2025-09-15 12:00:09,2026-05-13 17:24:36.909732
378,HZ2025091500009,安阳乡润食品有限公司,普通客户,,,河南省安阳市汤阴县制造业集聚区刘大线与制造四路交叉口东北角,,,零担整车运输,河南省,ACTIVE,2025-09-15 11:54:44,2026-05-13 17:24:36.909732
379,HZ2025091300005,西安鑫宇鼎晟商贸有限公司,普通客户,张鑫,18691891592,陕西省西安市雁塔区南三环南飞鸿广场3幢10704室JQ-C006(集群),,,仓配一体,陕西省,ACTIVE,2025-09-13 16:02:27,2026-05-13 17:24:36.909732
380,HZ2025091300004,渝中区秦胖子商贸经营部,普通客户,,,重庆市重庆城区九龙坡区彩虹路95号万科彩玉湖3栋2506,,,仓配一体,重庆市,ACTIVE,2025-09-13 15:12:19,2026-05-13 17:24:36.909732
381,HZ2025091300001,武汉市洪山区巧乐厨食品经营部,普通客户,肖帅可,,湖北省武汉市洪山区白沙洲冷链物流港9区45-47(1)号,,,零担整车运输,湖北省,ACTIVE,2025-09-13 09:58:38,2026-05-13 17:24:36.909732
382,HZ2025091200006,深圳米乐供应链管理有限公司,SVIP,蒲文章,,广东省深圳市宝安区新安街道宝壹创意园C栋3楼301室,,,仓储,广东省,ACTIVE,2025-09-12 16:38:34,2026-05-13 17:24:36.909732
383,HZ2025091200005,郑州小旋餐饮管理有限公司,普通客户,汪永豪,,河南省郑州市二七区贺江路78号橄榄城都市广场商业C座101、201-205、213-215商铺,,,仓配一体,河南省,ACTIVE,2025-09-12 16:29:24,2026-05-13 17:24:36.909732
384,HZ2025091200003,河南森磊食品科技有限公司,普通客户,李建华,18738200137,河南省郑州市金水区国基路60号国家知识产权创意产业试点园区A座楼10层1002室,,,零担整车运输,河南省,ACTIVE,2025-09-12 14:41:02,2026-05-13 17:24:36.909732
385,HZ2025091200002,河南松松食品有限公司,普通客户,蒲文松,17105721111,河南省郑州市惠济区绿源路汇源商务B座6层614号,,,零担整车运输,河南省,ACTIVE,2025-09-12 14:33:04,2026-05-13 17:24:36.909732
386,HZ2025091100007,福建坤兴绿色食品有限公司,普通客户,,,福建省福州市马尾区兴业路8号福建坤兴绿色食品有限公司,,,零担整车运输,福建省,ACTIVE,2025-09-11 17:45:53,2026-05-13 17:24:36.909732
387,HZ2025091100005,兰考县辉华供应链管理有限公司,普通客户,王辉,13723278299,河南省开封市兰考县惠安街道迎宾大道310国道北侧168号,,,仓配一体,河南省,ACTIVE,2025-09-11 17:38:21,2026-05-13 17:24:36.909732
388,HZ2025091100003,皇金冷链（老驴头）,普通客户,,,河北省石家庄市藁城区经济技术开发区北外环路7号皇金冷链,,,仓配一体,河北省,ACTIVE,2025-09-11 13:19:03,2026-05-13 17:24:36.909732
389,HZ2025091100002,三门峡东盛贸易有限公司,普通客户,徐俊喆,,河南省三门峡市灵宝市中心商业区西南片区2,,,仓配一体,河南省,ACTIVE,2025-09-11 10:47:59,2026-05-13 17:24:36.909732
390,HZ2025091000003,成都饺行科技有限公司,普通客户,钟利,,四川省成都市金牛区解放路一段88号附414号4层,,,仓配一体,四川省,ACTIVE,2025-09-10 12:44:03,2026-05-13 17:24:36.909732
391,HZ2025090800002,深圳鸿运安康供应链有限公司,普通客户,,,广东省深圳市龙华区民治街道民治社区民治大道398号汇宝江大厦A708,,,仓配一体,广东省,ACTIVE,2025-09-08 14:44:25,2026-05-13 17:24:36.909732
392,HZ2025090800001,厦门星滋味餐饮管理有限公司,普通客户,叶新鹏,13451855651,福建省厦门市集美区侨英路698-2号3楼307室,,,仓配一体,福建省,ACTIVE,2025-09-08 14:32:46,2026-05-13 17:24:36.909732
393,HZ2025090700001,山西弘芙华农业科技有限公司,普通客户,,,山西省运城市芮城县风陵渡开发区风后西街北侧中段,,,零担整车运输,山西省,ACTIVE,2025-09-07 18:00:00,2026-05-13 17:24:36.909732
394,HZ2025090600001,青岛托斯卡纳餐饮管理有限公司,VIP,,,山东省青岛市市南区延吉路111号2层-5户网点,,,仓配一体,山东省,ACTIVE,2025-09-06 16:55:15,2026-05-13 17:24:36.909732
395,HZ2025090500002,河南郑二餐饮管理有限公司,普通客户,郑一法,,河南省郑州市中牟县祥达路普洛斯物流园A区华鼎冷链（冻库1-8、17-23常温9-16）,,,仓配一体,河南省,ACTIVE,2025-09-05 16:32:44,2026-05-13 17:24:36.909732
396,HZ2025090500001,杭州客满舰品牌管理有限公司,普通客户,,,浙江省杭州市萧山区国泰科技大厦2单元18楼,,,仓配一体,浙江省,ACTIVE,2025-09-05 10:26:52,2026-05-13 17:24:36.909732
397,HZ2025090400003,太原市龙泽丫丫餐饮管理有限公司,普通客户,,,山西省太原市小店区马练营路太原市亿星仓住储物流园,,,仓配一体,山西省,ACTIVE,2025-09-04 12:37:07,2026-05-13 17:24:36.909732
398,HZ2025090400002,广东潮禧食品有限公司,普通客户,,,广东省汕头市金平区广东省汕头市金平区鮀江 街道鮀中路158号(广东潮禧食品有限 公司,,,零担整车运输,广东省,ACTIVE,2025-09-04 11:16:10,2026-05-13 17:24:36.909732
399,HZ2025090400001,哈尔滨波宇餐饮管理有限公司,普通客户,,,黑龙江省哈尔滨市香坊区松海路90号澜悦东方1栋1单元9层6号,,,仓配一体,黑龙江省,ACTIVE,2025-09-04 10:57:01,2026-05-13 17:24:36.909732
