id,store_code,store_name,store_status,owner_code,owner_name,owner_level,third_party_code,province,city,district,address,phone,contact_person,warehouse,balance,created_at,channel,customer_type,salesman,salesman_code,salesman_phone,backup_phone,unload_fee,specified_location_fee,delivery_to_store,delivery_to_locker,transfer_delivery,delivery_time_slot,customer_tags,import_time
248,KH2024042600068,制茶青年-邯郸永年区东杨庄店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,邯郸市,永年区,永年 东杨庄镇贵人鸟旁边制茶青年奶茶店,18260755839,刘敏,廊坊仓,0.00,2024-04-26 13:47:41,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.093549
249,KH2024042500053,制茶青年-肃宁尚村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,肃宁县,尚村镇制茶青年店,15128762237,刘佳佳,廊坊仓,0.00,2024-04-25 14:28:02,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.093886
250,KH2024042500052,制茶青年-曹妃甸唐海镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,唐山市,曹妃甸区,唐海镇星海名都商业街37号,13483732999,孙虎,廊坊仓,0.00,2024-04-25 14:26:10,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.094200
251,KH2024042400125,制茶青年-任丘西八方店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,于村镇西八方村商贸路5巷1号,13722471628,高峰,廊坊仓,0.00,2024-04-24 16:01:17,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.094508
252,KH2024042300105,制茶青年-邯邰镇（息冢）,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,石家庄市,新乐市,邯邰镇邯邰村制茶青年,15831768097,王荣,廊坊仓,0.00,2024-04-23 14:40:54,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.094852
253,KH2024042300058,制茶青年-河间郭家村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,河间市,北石槽乡苗庄村,15033366581,马晓明,廊坊仓,0.00,2024-04-23 11:24:45,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.095158
254,KH2024042200081,制茶青年-河北-任丘长丰镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,长丰镇,13920606368,史帅男,廊坊仓,0.00,2024-04-22 14:29:52,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.095448
255,KH2024041900066,制茶青年-任丘刘庄店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,刘庄工业区小太阳幼儿园东50米制茶青年,18631741209,王宁宁,廊坊仓,0.00,2024-04-19 10:40:31,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.095713
256,KH2024041800066,制茶青年-泊头齐桥店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,泊头市,齐桥镇镇政府对面制茶青年,17743627914,温微微,廊坊仓,0.00,2024-04-18 15:26:19,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.095982
257,KH2024041800033,制茶青年-任丘青塔店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,青塔乡边各庄晚市制茶青年,15733768881,苗少坤,廊坊仓,0.00,2024-04-18 13:18:13,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.096425
258,KH2024041600024,制茶青年-后台基寺店-任丘南,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,辛中驿镇后台基寺村制茶青年,15832735670,蔡亚青,廊坊仓,0.00,2024-04-16 10:01:31,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.096711
259,KH2024041500016,制茶青年-青年饮品梁召店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,梁召镇,17338295166,张可心,廊坊仓,0.00,2024-04-15 09:58:56,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.096993
260,KH2024041400007,制茶青年-霸州第五小学店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,霸州市,河北省霸州市霸州第五小学制茶青年,15613621666,毕珊珊,廊坊仓,0.00,2024-04-14 10:15:40,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.097275
261,KH2024041300003,制茶青年-保定庞村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,定州市,庞村镇卫生院东南侧60米旁制茶青年,15075215772,黄凡,廊坊仓,0.00,2024-04-13 09:22:19,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.097560
262,KH2024041100876,制茶青年-邯邰村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,石家庄市,新乐市,邯邰镇邯邰村制茶青年,15831768097,王荣,廊坊仓,0.00,2024-04-11 11:29:27,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.097858
263,KH2024041100875,制茶青年-保定雄县金三角店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,雄县,金三角经济开发区北街056号制茶青年,18733656207,李城,天津仓,0.00,2024-04-11 11:25:57,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.098146
264,KH2024041000064,制茶青年-河间信誉楼店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,河间市,城垣西路信誉楼商厦西10米制茶青年,15716882070,闫天阔,廊坊仓,0.00,2024-04-10 14:29:20,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.098441
265,KH2024040900065,制茶青年-献县河城街店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,河街镇河街村西（河街医院东100米）路北制茶青年,13283219888,陈楠,廊坊仓,0.00,2024-04-09 13:03:48,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.098734
266,KH2024040800053,制茶青年-河北蔡村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,丰镇蔡村,15832803958,齐艳星,廊坊仓,0.00,2024-04-08 14:06:51,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.099034
267,KH2024040700150,制茶青年-河间行别营店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,河间市,行别营乡行别营农业银行对面制茶青年,15076749305,杜志远,廊坊仓,0.00,2024-04-07 17:05:18,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.099335
268,KH2024040600051,制茶青年-淮镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,淮镇北街,19203376108,赵辰,廊坊仓,0.00,2024-04-06 16:44:32,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.099637
269,KH2024040500002,制茶青年-富镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,泊头市,富镇镇农业银行西100路北,15511755669,王志伟,廊坊仓,0.00,2024-04-05 09:54:52,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.099932
270,KH2024040400016,制茶青年-金元村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,长丰镇金元村,13315711720,王倩,廊坊仓,0.00,2024-04-04 13:38:20,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.100217
271,KH2024040300178,制茶青年-献县西城店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,西城乡制茶青年,15333170776,井娟,廊坊仓,0.00,2024-04-03 13:24:46,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.100537
272,KH2024040300177,制茶青年-南皮店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,南皮县,迎宾中大街74号制茶青年,18031715680,康士玲,廊坊仓,0.00,2024-04-03 13:19:35,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.100845
273,KH2024040100152,制茶青年-河北-任丘吕公堡店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,吕公堡镇邮局斜对面制茶青年,17736964003,王捧帅,廊坊仓,0.00,2024-04-01 16:44:50,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.101142
274,KH2024040100146,制茶青年-河北-馆陶政府街店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,邯郸市,馆陶县,邯郸市馆陶县政府街中段路南青年饮品,15097696978,陈永尚,天津仓,0.00,2024-04-01 16:42:54,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.101664
275,KH2024040100090,制茶青年-献县文化广场店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,文化广场对面制茶青年,15511766860,张红莲,廊坊仓,0.00,2024-04-01 14:40:16,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.101989
276,KH2024040100089,制茶青年-河间束城店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,河间市,束城镇特美商场对面，青年饮品,13127307100,朱永硕,天津仓,0.00,2024-04-01 14:38:21,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.102344
277,KH2024040100069,制茶青年-七间房店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,七间房长七西路中国邮政旁制茶青年,15930787416,左雅欣,天津仓,0.00,2024-04-01 11:58:05,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.102653
278,KH2024040100068,制茶青年-文安夏村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,文安县,兴隆宫镇夏村制茶青年,13383669971,高畅,天津仓,0.00,2024-04-01 11:51:02,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.102965
279,KH2024040100067,制茶青年-古御大道店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,河北省沧州市献县乐寿镇小十字街制茶青年,15130749262,李海燕,廊坊仓,0.00,2024-04-01 11:47:07,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.103281
280,KH2024040100065,制茶青年-河间南留路店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,河间市,米各庄镇南留路村,15076131651,李敬敬,廊坊仓,0.00,2024-04-01 11:43:31,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.103574
281,KH2024032800128,制茶青年-大城位敢店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,大城县,留各庄镇 位敢村,13831658135,李瑞霞,廊坊仓,0.00,2024-03-28 18:38:03,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.103876
282,KH2024032800075,制茶青年-于村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,于村镇西于村制茶青年奶茶店,13722471628,高峰,廊坊仓,0.00,2024-03-28 14:38:17,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.104171
283,KH2024032800069,制茶青年-崔尔庄店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,沧县,崔尔庄镇集口北150米  青年饮品,15373362896,崔文平,廊坊仓,0.00,2024-03-28 14:04:26,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.104457
284,KH2024032800068,制茶青年-青年饮品盐山店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,盐山县,盐山镇翠园西路 322 号,15122032198,周秀芳,廊坊仓,0.00,2024-03-28 14:01:04,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.104741
285,KH2024032500148,制茶青年-保定梁家营店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,高碑店市,胜利路附近王家营村西北166米,17703222075,魏旭,廊坊仓,0.00,2024-03-25 17:24:00,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.105014
286,KH2024032400024,制茶青年-沧州大官厅店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,沧县,大官厅乡,15075757788,左红微,廊坊仓,0.00,2024-03-24 14:43:40,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.105325
287,KH2024032200017,制茶青年固安孔雀城店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,固安县,永定河孔雀城空港壹号制茶青年,13932641859,付双梅,廊坊仓,0.00,2024-03-22 11:18:06,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.105638
288,KH2024032100002,制茶青年永清里澜城店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,永清县,里澜城香港街 十字路口 制茶青年,19041261328,宋文春,天津仓,0.00,2024-03-21 08:49:55,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.105931
289,KH2024031600069,制茶青年蠡县西演店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,高阳县,西演镇诚仁眼睛店旁制茶青年,15127228978,刘天聪,廊坊仓,0.00,2024-03-16 18:14:35,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.106217
290,KH2024022200002,制茶青年-高碑店辛桥店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,高碑店市,辛桥镇辛桥村辛固路59号制茶青年,18210200286,马永明,廊坊仓,0.00,2024-02-22 09:19:41,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.110379
291,KH2024022000004,制茶青年三圣口店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,永清县,三圣口乡卫生院对面制茶青年,18230060099,孙朋浩,天津仓,0.00,2024-02-20 09:20:47,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.110726
292,KH2024013100004,郑州仓,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河南省,郑州市,中牟县,郑州市中牟县祥达路普洛斯物流园A区华鼎冷链（冻库1-8、17-23常温9-16）,13781009668,收货电话,廊坊仓,0.00,2024-01-31 11:06:06,,,,,,,否,否,否,否,否,上午:08:00-11:00;下午:13:00-17:00;下午:20:00-21:00,,2026-05-12 10:13:23.111019
293,KH2024012500043,制茶青年-金台园店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,新华路街道金台园小区1号楼1009铺 制茶青年店,13833786222,韩付各,天津仓,0.00,2024-01-25 14:00:36,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.111448
294,KH2024012500039,制茶青年-献县4店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,欣苑小区西门南侧,13731701453,张坤亮,廊坊仓,0.00,2024-01-25 13:58:01,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.111742
295,KH2024012400017,制茶青年-长丰镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,长丰镇,13920606368,史帅男,廊坊仓,0.00,2024-01-24 13:56:07,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.112009
296,KH2024012300078,制茶青年-兴济镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,沧县,兴济镇制茶青年,17743627914,温微微,廊坊仓,0.00,2024-01-23 14:27:49,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.112297
297,KH2024012200030,制茶青年-永清北辛溜村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,永清县,永清镇北辛溜村制茶青年,15231631287,周沙,廊坊仓,0.00,2024-01-22 13:08:05,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.112580
298,KH2024012200013,制茶青年-青年饮品行别营店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,河间市,行别营乡行别营农业银行对面制茶青年,15076749305,杜志远,廊坊仓,0.00,2024-01-22 10:41:29,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.112844
299,KH2024011900129,制茶青年-献县郭庄店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,郭庄镇大郭庄村祥瑞家园小区旁制茶青年,15130762838,刘娇娇,廊坊仓,0.00,2024-01-19 17:18:50,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.113105
300,KH2024011900128,制茶青年-青年饮品杜生店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,沧县,杜生镇政府北200米制茶青年,13903277219,李静,廊坊仓,0.00,2024-01-19 17:17:16,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.113395
301,KH2024011800204,制茶青年-北汉店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,北汉乡,18134372856,井娟,廊坊仓,0.00,2024-01-18 17:38:45,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.113683
302,KH2024011800056,制茶青年-青年饮品卧佛堂店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,河间市,卧佛堂镇邮局对过青年饮品店,15831880866,王梦娟,廊坊仓,0.00,2024-01-18 13:19:18,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.113954
303,KH2024011700134,制茶青年-常郭店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,黄骅市,常郭镇常郭村,17631709525,任卫东,天津仓,0.00,2024-01-17 17:59:50,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.114196
